,0,1
10,tear,"

[방탄소년단의 tear 가사]

이별은 내게 티어
나도 모르게 내 눈가 위에 피어

채 내뱉지 못한 얘기들이 흐르고
미련이 나의 얼굴 위를 기어
내게 넌 한때는 나의 dear
하지만 이젠 쓰기만 한 beer
때늦은 자기혐오로 얼룩진 심장은
스치는 저 바람에도 비어
이별은 거짓뿐이던 나의 연극 끝에
오고야 말았던 나의 댓가
누군가 시간을 되돌려준다면
어쩜 내가 좀 더 솔직할 수 있었을까
나만 아는 나의 그 맨얼굴도
추하고 초라한 내 안의 오랜 벗들도
나를 보던 그 미소로 여전히 넌 나를
그렇게 또 사랑해줄 수 있었을까
영원 영원 같은 소리 좀 그만해
어차피 원래 끝은 있는 거잖아
시작이 있다면.. i don't wanna listen to that
너무 맞는 소리 혹은 너무 많은 위로.. i don't wanna listen to that
그냥 너무 무서웠어
어쩜 내가 너를 사랑했던 적이 아예 없는 것 같아서
늦었지만 넌 진실했다고
너만 나를 사랑했다고
더

you’re my tear
you’re my you’re my tear
you’re my tear
you’re my you’re my tear
you’re my tear
you’re my you’re my tear
what more can i say?
you’re my tear

같은 곳을 향해 걸었었는데
이곳이 우리의 마지막이 돼
영원을 말하던 우리였는데
가차없이 서로를 부수네
같은 꿈을 꿨다 생각했는데
그 꿈은 비로소 꿈이 되었네
심장이 찢겨져 차라리 불 태워줘
고통과 미련 그 무엇도 남지 않게끔

you're my tear
you're my you're my tear
you're my tear
you're my you're my tear
you're my fear
you're my you're my fear
what more can i say?
you're my..

이별은 내게 t.e.a.r
눈물 따위는 사치니까
아름다운 이별 따위는
없을테니 이제 시작해줘
woo take it easy 천천히 심장을 도려줘
그래그래 조각이 나버린 파편 위를 즈려밟아줘
미련, 미련 그딴 게 더는 남지 않게
갈기갈기 찢어발겨버린 내 심장을 싹 불태워줘
옳지 그래 거기야 뭘 망설이니
니가 원하던 그 결말이니
망설임 없이 어서 죽여주길
woo yeah yeah burn it
woo yeah yeah yeah burn it
woo yeah yeah yeah burn it
타버린 재마저 남지 않게

이게 진짜 너고 이게 진짜 나야
이젠 끝을 봤고 원망도 안 남아
달던 꿈은 깼고 나는 눈을 감아
이게 진짜 너고 이게 진짜 나야

같은 곳을 향해 걸었었는데
이 곳이 우리의 마지막이 돼
영원을 말하던 우리였는데
가차없이 서로를 부수네
같은 꿈을 꿨다 생각했는데
그 꿈은 비로소 꿈이 되었네
심장이 찢겨져 차라리 불 태워줘
고통과 미련 그 무엇도 남지 않게끔

you're my tear
you're my you're my tear
you're my tear
you're my you're my tear
you're my fear
you're my you're my fear
what more can i say?
you're my..

어떤 말을 해야 할지
우리는 알고 있지
정답은 정해 있는데
늘 대답은 어렵지

왜 흘리는지
왜 찢어버리는지
소용없어 내게는
이별은 내겐 그 순간들뿐 (flashback)
네 입에서 말을 하는 순간
우리의 초점이 불규칙해지는 순간
모든 게 위험한 순간에
두 글자가 준 우리의 끝
안 울 걸 안 찢을 걸
그런 말은 못 한다고. 앞으로 나도
이별 불치병
넌 내 시작과 끝 that is all
나의 만남과 나의 이별
전부였어 앞으로 가 fear
반복될 거야 너로 인한
tear
tear..

"
11,epiphany,"

[방탄소년단의 epiphany 가사]

[verse 1]
참 이상해 분명 난 너를 너무 사랑했는데 (사랑했는데)
모두 너에게 맞추고 널 위해 살고 싶었는데
그럴수록 내 맘속의 폭풍을 감당할 수 없게 돼
웃고 있는 가면속의 진짜 내 모습을 다 드러내

[chorus]
i'm the one i should love in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so i love me
좀 부족해도 너무 아름다운 걸
i’m the one i should love

[verse 2]
흔들리고 두려워도 앞으로 걸어가
폭풍 속에 숨겨뒀던 진짜 너와 만나
왜 난 이렇게 소중한 날 숨겨두고 싶었는지
뭐가 그리 두려워 내 진짜 모습을 숨겼는지

[chorus]
i'm the one i should love in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so i love me
좀 부족해도 너무 아름다운 걸
i’m the one i should love

[bridge]
조금은 뭉툭하고 부족할지 몰라
수줍은 광채 따윈 안 보일지 몰라
하지만 이대로의 내가 곧 나인 걸
지금껏 살아온 내 팔과 다리 심장 영혼을

[chorus]
사랑하고 싶어 in this world
빛나는 나를 소중한 내 영혼을
이제야 깨달아 so i love me
좀 부족해도 너무 아름다운 걸
i’m the one i should love

[outro]
i’m the one i should love
i’m the one i should love

"
12,idol,"

[방탄소년단의 idol 가사]

[verse 1: rm, j-hope]
you can call me artist (artist)
you can call me idol (idol)
아님 어떤 다른 뭐라 해도 (해도)
i don’t care
i’m proud of it (proud of it)
난 자유롭네
no more irony (irony)
나는 항상 나였기에

[refrain 1: suga, rm]
손가락질 해, 나는 전혀 신경 쓰지 않네
나를 욕하는 너의 그 이유가 뭐든 간에
i know what i am
i know what i want
i never gon' change
i never gon' trade
(trade off)

[pre-chorus: v, rm, jimin]
뭘 어쩌고 저쩌고 떠들어대셔
(talkin', talkin', talkin')
i do what i do, 그니까 넌 너나 잘하셔
(dirty, dirty)
you can’t stop me lovin’ myself

[chorus: jungkook, rm, jimin]
(hoo hoo) 얼쑤 좋다
you can’t stop me lovin’ myself
(hoo hoo) 지화자 좋다
you can’t stop me lovin’ myself

[hook: all, jungkook, rm]
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤

[verse 2: j-hope, suga]
face off, just like john woo, ay
top star with that spotlight, ay
때론 슈퍼히어로가 돼
돌려대 너의 anpanman
24시간이 적지
헷갈림, 내겐 사치
i do my thang (i do my thang)
i love myself (i love myself)

[refrain 2: jungkook, v]
i love myself, i love my fans
love my dance and my what
내 속안엔 몇 십 몇 백명의 내가 있어
오늘 또 다른 날 맞이해
어차피 전부 다 나이기에
고민보다는 걍 달리네
runnin' man
runnin' man
runnin' man

[pre-chorus: jin, suga, jungkook, jimin]
뭘 어쩌고 저쩌고 떠들어대셔
(talkin, talkin', talkin')
i do what i do, 그니까 넌 너나 잘하셔
(dirty, dirty)
you can’t stop me lovin’ myself

[chorus: rm, v, j-hope, jimin]
(hoo hoo) 얼쑤 좋다
you can’t stop me lovin’ myself
(hoo hoo) 지화자 좋다
you can’t stop me lovin’ myself

[hook: all, jungkook]
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤

[bridge: jimin, jin, both]
i’m so fine wherever i go
가끔 멀리 돌아가도
it’s okay, i’m in love with my-my myself
it’s okay, 난 이 순간 행복해

[chorus: jungkook, suga, jimin]
(hoo hoo) 얼쑤 좋다
you can’t stop me lovin’ myself
(hoo hoo) 지화자 좋다
you can’t stop me lovin’ myself

[hook: all, jungkook, j-hope]
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤
oh-oh-owoah
oh-oh-owoah-owoah
oh-oh-owoah
덩기덕 쿵더러러
얼쑤

"
13,answer-love-myself,"

[방탄소년단의 answer: love myself 가사]

[verse 1: jimin, jungkook]
눈을 뜬다 어둠 속 나
심장이 뛰는 소리 낯설 때
마주 본다 거울 속 너
겁먹은 눈빛 해묵은 질문

[verse 2: suga]
어쩌면 누군가를 사랑하는 것보다
더 어려운 게 나 자신을 사랑하는 거야
솔직히 인정할 건 인정하자
니가 내린 잣대들은 너에게 더 엄격하단 걸
니 삶 속의 굵은 나이테
그 또한 너의 일부, 너이기에
이제는 나 자신을 용서하자 버리기엔
우리 인생은 길어 미로 속에선 날 믿어
겨울이 지나면 다시 봄은 오는 거야

[pre-chorus: jungkook, jimin]
차가운 밤의 시선
초라한 날 감추려
몹시 뒤척였지만 ey
저 수많은 별을 맞기 위해 난 떨어졌던가
저 수천 개 찬란한 화살의 과녁은 나 하나

[chorus: jin, jungkook]
you've shown me i have reasons
i should love myself (oh)
내 숨 내 걸어온 길 전부로 답해

[post-chorus: v, jungkook]
어제의 나 오늘의 나 내일의 나
(i’m learning how to love myself)
빠짐없이 남김없이 모두 다 나

[verse 3: rm]
정답은 없을지도 몰라
어쩜 이것도 답은 아닌 거야
그저 날 사랑하는 일조차
누구의 허락이 필요했던 거야
난 지금도 나를 또 찾고 있어
but 더는 죽고 싶지가 않은 걸
슬프던 me
아프던 me
더 아름다울 美

[verse 4: j-hope]
그래 그 아름다움이
있다고, 아는 마음이
나의 사랑으로 가는 길
가장 필요한 나다운 일
지금 날 위한 행보는
바로 날 위한 행동
날 위한 태도
그게 날 위한 행복
i’ll show you what i got
두렵진 않아 그건 내 존재니까
love myself

[pre-chorus: jin, jimin, jungkook]
시작의 처음부터
끝의 마지막까지
해답은 오직 하나 ey
왜 자꾸만 감추려고만 해 니 가면 속으로 (hey)
내 실수로 생긴 흉터까지 다 내 별자린데 (ey)

[chorus: v, jungkook]
you've shown me i have reasons
i should love myself (oh)
내 숨 내 걸어온 길 전부로 답해

[bridge: jungkook, jimin, v]
내 안에는 여전히
서툰 내가 있지만 (woah)

[chorus: jin, jimin, jungkook, v]
you've shown me i have reasons
i should love myself
(i’m learning how to love myself oh)
내 숨 내 걸어온 길 전부로 답해

[outro: v, jimin, jungkook]
어제의 나 오늘의 나 내일의 나 (woah)
(i’m learning how to love myself)
빠짐없이 남김없이 모두 다 나

"
14,magic-shop,"

[방탄소년단의 magic shop 가사]

[verse 1: v, jungkook]
망설인다는 걸 알아 진심을 말해도
결국 다 흉터들로 돌아오니까
힘을 내란 뻔한 말은 하지 않을 거야
난 내 얘길 들려줄게 들려줄게

[verse 2: rm]
내가 뭐랬어
이길 거랬잖아
믿지 못했어 (정말)
이길 수 있을까
이 기적 아닌 기적을
우리가 만든 걸까
(no) 난 여기 있었고
니가 내게 다가와준 거야
i do believe your galaxy
듣고 싶어 너의 멜로디
너의 은하수의 별들은
너의 하늘을 과연 어떻게 수놓을지
나의 절망 끝에
결국 내가 널 찾았음을 잊지마
넌 절벽 끝에 서 있던
내 마지막 이유야
live

[pre-chorus: jin, jimin]
내가 나인 게 싫은 날 영영 사라지고 싶은 날
문을 하나 만들자 너의 맘 속에다
그 문을 열고 들어가면 이 곳이 기다릴 거야
믿어도 괜찮아 널 위로해줄 magic shop

[chorus: jungkook, jimin]
따뜻한 차 한 잔을 마시며
저 은하수를 올려다보며
넌 괜찮을 거야 oh 여긴 magic shop

[hook: jungkook/jimin/v/jin, all]
so show me (i'll show you)
so show me (i'll show you)
so show me (i'll show you)
show you show you

[verse 3: j-hope, suga]
필 땐 장미꽃처럼
흩날릴 땐 벚꽃처럼
질 땐 나팔꽃처럼
아름다운 그 순간처럼
항상 최고가 되고 싶어
그래서 조급했고 늘 초조했어
남들과 비교는 일상이 돼버렸고
무기였던 내 욕심은 되려 날 옥죄고 또 목줄이 됐어
그런데 말야 돌이켜보니 사실은 말야 나
최고가 되고 싶었던 것이 아닌 것만 같아
위로와 감동이 되고 싶었었던 나
그대의 슬픔, 아픔 거둬가고 싶어 나

[pre-chorus: jungkook, jin]
내가 나인 게 싫은 날 영영 사라지고 싶은 날
문을 하나 만들자 너의 맘 속에다
그 문을 열고 들어가면 이 곳이 기다릴 거야
믿어도 괜찮아 널 위로해줄 magic shop

[chorus: v, jin]
따뜻한 차 한 잔을 마시며
저 은하수를 올려다보며
넌 괜찮을 거야 oh 여긴 magic shop

[hook: jungkook/jimin/v/jin, all]
so show me (i'll show you)
so show me (i'll show you)
so show me (i'll show you)
show you show you

[bridge: v, jimin]
나도 모든 게 다 두려웠다면 믿어줄래
모든 진심들이 남은 시간들이
너의 모든 해답은 니가 찾아낸 이 곳에
너의 은하수에 너의 마음 속에

[chorus: all]
you gave me the best of me
so you'll give you the best of you
날 찾아냈잖아 날 알아줬잖아
you gave me the best of me
so you'll give you the best of you
넌 찾아낼 거야 네 안에 있는 galaxy

[hook: jungkook/jimin/v/jin, all]
so show me (i'll show you)
so show me (i'll show you)
so show me (i'll show you)
show you show you

"
15,best-of-me,"

[best of me 의해 방탄소년단 가사]

[intro: jimin, jungkook]
when you say that you love me
난 하늘 위를 걷네
영원을 말해줘 just one more time
when you say that you love me
난 그 한 마디면 돼
변하지 않는다고 just one more time

[chorus: jin, v]
넌 내게 이 세계의 전부 같아
더 세게 아프게 날 꽉 껴안아
우리가 나눈 something
and you can't make it nothing
잊지 않아줬으면 해
넌 내
하루하루
여름, 겨울
넌 몰라도

[hook 1: jungkook, j-hope]
you got the best of me
you got the best of me
so please just don't leave me
you got the best of me

[verse 1: rm]
나도 나의 끝을 본 적 없지만
그게 있다면 너지 않을까
다정한 파도고 싶었지만
니가 바다인 건 왜 몰랐을까
어떻게 너의 언어로 말을 하고
또 너의 숨을 쉬는데
i'll be you 날 쥐고 있는 너
난 너의 칼에 입맞춰

[verse 2: suga]
그러니 take my hand right now
이런 내가 믿기지 않아
속으로만 수천 번은 더 말했었던 그 말
그대는 날 떠나지 마
you got the best of me
you got the best of me
꿈인지 현실인지는 딱히 중요치 않지
그저 니가 내 곁에 있다는 게
thanks

[chorus: v/jin, jin]
하루하루
여름, 겨울
넌 몰라도

[hook 1: jimin, jungkook]
you got the best of me
you got the best of me
so please just don't leave me
you got the best of me

[hook 2: jimin, jungkook]
넌 나의 구원 넌 나의 창
난 너만 있으면 돼
you got the best of me
니가 필요해
so please just don't leave me
you got the best of me

[bridge 1: jimin, jungkook]
비가 내리던 나
눈이 내리던 나
모든 불행을 멈추고
천국을 데려와
쉽게 말하지 마
너 없는 난 없어
넌 내 best of me
the best of me

[bridge 2: j-hope]
그냥 나에 대한 확신을 줘
그게 내가 바란 전부이니까
우리의 규율은 없다 해도
사랑하는 법은 존재하니까
who got the best of me?
who got the best of me?
누구도 몰라 but i know me
내 최고의 주인인 걸 넌

[hook 1: all]
you got the best of me
you got the best of me
so please just don't leave me
you got the best of me

[hook 2: jungkook, all]
넌 나의 구원 넌 나의 창
난 너만 있으면 돼
you got the best of me
니가 필요해
so please just don't leave me
you got the best of me

[outro: jimin, jungkook]
when you say that you love me
난 하늘 위를 걷네
영원을 말해줘 just one more time
when you say that you love me
난 그 한 마디면 돼
변하지 않는다고 just one more time

"
16,go-go,"

[intro: jimin]
dollar dollar
하루아침에 전부 탕진
달려 달려 내가 벌어 내가 사치
달려 달려 달려 달려
달려 달려

[verse 1: j-hope]
난 원해 cruisin' on the bay
원해 cruisin' like nemo
돈은 없지만 떠나고 싶어 멀리로
난 돈은 없지만서도 풀고 싶어 피로
돈 없지만 먹고 싶어 오노 지로

[verse 2: jungkook, suga]
열일 해서 번 나의 pay
전부 다 내 배에
티끌 모아 티끌 탕진잼 다 지불해
내버려둬 과소비 해버려도
내일 아침 내가 미친놈처럼
내 적금을 깨버려도

[pre-chorus: jin]
woo 내일은 없어
내 미랜 벌써 저당 잡혔어
woo 내 돈을 더 써
친구들 wussup
do you want some?

[chorus: jungkook]
dollar dollar
하루아침에 전부 탕진
달려 달려 man i spend it like some party
dollar dollar
쥐구멍 볕들 때까지
해가 뜰 때까지

[refrain: v, jungkook, jin]
yolo yolo yolo yo
yolo yolo yo
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
where my money yah
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
yolo yolo yo
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
where the party yah
탕진잼 탕진잼 탕진잼

[bridge: v, rm]
where my money yah?
where the party yah?
내 일주일 월화수목 금금금금
내 통장은 yah
밑 빠진 독이야
난 매일같이 물 붓는 중

차라리 걍 깨버려
걱정만 하기엔 우린 꽤 젊어
오늘만은 고민보단 go해버려
쫄면서 아끼다간 똥이 돼버려
문대버려

[chorus: jungkook]
dollar dollar
하루아침에 전부 탕진
달려 달려 man i spend it like some party
dollar dollar
쥐구멍 볕들 때까지
해가 뜰 때까지

[refrain: v, jungkook, jin]
yolo yolo yolo yo
yolo yolo yo
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
where my money yah
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
yolo yolo yo
탕진잼 탕진잼 탕진잼
yolo yolo yolo yo
where the party yah
탕진잼 탕진잼 탕진잼

[outro: v, j-hope, jin, rm]
고민보다 go
고민보다 go
고민보다 go go (everybody!)
고민보다 go
고민보다 go
고민보다 go go (everybody!)

[jungkook, suga, jimin, j-hope]
고민보다 go
고민보다 go
고민보다 go go (everybody!)
고민보다 go
고민보다 go
고민보다 go go (everybody!)

[jungkook, rm, jimin, suga]
고민보다 go
고민보다 go
고민보다 go go (everybody!)
gominboda go
고민보다 go
고민보다 go go (everybody!)

"
17,,"

[방탄소년단의 땡 가사]

[chorus: rm]
일팔 일삼 삼팔 땡
u wrong me right 잘 봐 땡
학교종 울려라 brr brr 땡
야 이번 생은 글렀어 넌 땡

[verse 1: j-hope]
힙합? 땡
rap style? 땡
걍 랩퍼, 땡
방탄=땡
but 현실, bang
worldwide, bang
차트 위 bang bang, 땡
got money, woo
ap, woo
좋은 집, woo
누군가의 dream life, woo
how bout you? uh
i like you! uh
이 성공 uh
네 덕분 uh
웃기지 웃기지? 얘
어이없이 느끼지? 얘
솔직히 지들이, 얘
왜 저리 난리인지, 얘
차분히 생각해, 얘
시간은 많기에, 얘
이건 숙제야 숙제, 얘
못 풀면 네 문제는, 땡

[chorus: suga, j-hope]
일팔 일삼 삼팔 땡
u wrong me right 잘 봐 땡
학교종 울려라 brr brr 땡
야 이번 생은 글렀어 넌 땡
일팔 일삼 삼팔 땡
u wrong me right 잘 봐 땡
잠깐만 멈춰봐 얼음 땡
야 이번 생은 글렀어 넌 땡

[verse 2: suga]
땡
음.. 내가 보기엔 너네는 땡
우리 모두가 땡
누가 끗발이 좋던 간에
나는 땡 전혀 상관 안 해
hunnit bae hunnit bae hunnit bae hunnit bae 땡
이 음악은 똥이야 bae
배알 꼴리겠지만 bae
니 주장이 다 맞아 bae
우린 망해가고 있네
빌보드 니 덕분이야 bae
우리 위 아무도 없네
우린 망해가고 있기에 thanks
고맙다 고맙다 고맙다
여지껏 무시해줘 고맙다
덕분에 스타디움 돔 빌보드
많은 것을 덕분에 많이도 얻었다
작은 회사 친구들아
너네가 곧 대기업이 되길
우린 앞으로 바람대로 또 망할테니
계속 걱정해주길
끗

[chorus: rm, suga]
일팔 일삼 삼팔 땡
u wrong me right 잘 봐 땡
학교종 울려라 brr brr 땡
야 이번 생은 글렀어 넌 땡
일팔 일삼 삼팔 땡
u wrong me right 잘 봐 땡
잠깐만 멈춰봐 얼음 땡
야 이번 생은 글렀어 넌 땡

[verse 3: rm]
캐셔 계산 소리 땡
어릴 적 좋아함 얼음땡
난 딩동, 넌 땡
넌 7끗, 난 땡
라면 먹고 잔 얼굴 땡
떨거지들 두욜땡
날 봐 난 니 errthang
니가 쩔어? 멋져? 개얼탱..
너무 어 얼 탱이가 없어 말을 더 더 더 듬어도
양해르 조 좀 바랄게 내가 말주 벼 변이 좀 부족해
그래도 도 말은 바로 로 로 하려는데 입이 자꾸 비뚤 어 어 어 지네 너무 조 조 조 좋아서 서 너무 좋아서 서
헤이러도 없는 랩퍼들은 좀 닥쳐
너의 헤이러가 어딨어
눈씻고 세수한 뒤 거울을 봐
거기 숨쉬는 바로 너의 헤이러
우린 셀럽보단 celebrate
오직 엑셀 no break
니가 뭔데 날 인정해
이름값 하는 개구리들
우물 안에 죽기를
간절히 기도할게
땡

[chorus: j-hope, rm]
일팔 일삼 삼팔 땡
u wrong, me right 잘 봐 땡
학교종 울려라 brr brr 땡
야 이번 생은 글렀어 넌 땡
일팔 일삼 삼팔 땡
u wrong, me right 잘 봐 땡
잠깐만 멈춰봐 얼음 땡
야 이번 생은 글렀어 넌 땡

"
18,mic-drop,"

[방탄소년단의 mic drop 가사]

[verse 1: j-hope]
yeah, 누가 내 수저 더럽대
i don't care, 마이크 잡음 금수저 여럿 패
버럭해 잘 못 익은 것들 스테끼 여러 개
거듭해서 씹어줄게 스타의 저녁에
world business 핵심
섭외 1순위 매진
많지 않지 이 class 가칠 만끽
좋은 향기에 악췬 반칙
mic mic bungee

[verse 2: suga]
mic mic bungee
bright light 전진
망할 거 같았겠지만 i'm fine, sorry
미안해 billboard
미안해 worldwide
아들이 넘 잘나가서 미안해 엄마
대신해줘 니가 못한 효도
우리 콘서트 절대 없어 포도
i do it i do it 넌 맛없는 라따뚜이
혹 배가 아프다면 고소해
sue it

[pre-chorus: v, jungkook, jin, jimin]
did you see my bag
did you see my bag
트로피들로 백이 가득해
how you think 'bout that
how you think 'bout that
hater들은 벌써 학을 떼
이미 황금빛 황금빛 나의 성공
i'm so firin' firin' 성화봉송
너는 황급히 황급히 도망 숑숑
how you dare
how you dare
how you dare

[chorus: jungkook, j-hope, rm]
내 손에 트로피 아 너무 많아
너무 heavy 내 두 손이 모잘라
mic drop
mic drop
발 발 조심
너네 말 말 조심
lodi dodi 아 너무 바빠
너무 busy 내 온몸이 모잘라
mic drop
mic drop
발 발 조심
너네 말 말 조심

[verse 3: rm]
이거 완전 네 글자
사필귀정 ah
once upon a time
이솝우화 fly
니 현실을 봐라 쌔 쌤통
지금 죽어도 난 개행복
이번엔 어느 나라 가
비행기 몇 시간을 타
yeah i'm on the mountain
yeah i'm on the bay
무대에서 탈진
mic drop baam

[pre-chorus: v, jungkook, jin, jimin]
did you see my bag
did you see my bag
트로피들로 백이 가득해
how you think 'bout that
how you think 'bout that
hater들은 벌써 학을 떼
이미 황금빛 황금빛 나의 성공
i'm so firin' firin' 성화봉송
너는 황급히 황급히 도망 숑숑
how you dare
how you dare
how you dare

[chorus: jungkook, j-hope]
내 손에 트로피 아 너무 많아
너무 heavy 내 두 손이 모잘라
mic drop
mic drop
발 발 조심
너네 말 말 조심
lodi dodi 아 너무 바빠
너무 busy 내 온몸이 모잘라
mic drop
mic drop
발 발 조심
너네 말 말 조심

[bridge: rm]
haters gon' hate
players gon' play
live a life. man
good luck

[outro: all]
더 볼 일 없어 마지막 인사야
할 말도 없어 사과도 하지 마
더 볼 일 없어 마지막 인사야
할 말도 없어 사과도 하지 마
잘 봐 넌 그 꼴 나지
우린 탁 쏴 마치 콜라지
너의 각막 깜짝 놀라지
꽤 꽤 폼나지 포 포 폼나지

"
19,134340,"

방탄소년단의 134340 가사

[verse 1: v, jungkook]
그럴 수만 있다면 물어보고 싶었어
그때 왜 그랬는지 왜 날 내쫓았는지
어떤 이름도 없이 여전히 널 맴도네
작별이 무색해 그 변함없는 색채

[verse 2: rm]
나에겐 이름이 없구나
나도 너의 별이었는데
넌 빛이라서 좋겠다
난 그런 널 받을 뿐인데
무너진 왕성에
남은 명이 뭔 의미가 있어
죽을 때까지 받겠지
니 무더운 시선
아직 난 널 돌고 변한 건 없지만
사랑에 이름이 없다면
모든 게 변한 거야
넌 정말로 eris를 찾아낸 걸까
말해 내가 저 달보다 못한 게 뭐야
us는 u의 복수형일 뿐
어쩌면 거기 처음부터 난 없었던 거야
언젠가 너도 이 말을 이해하겠지
나의 계절은 언제나 너였어
내 차가운 심장은 영하 248도
니가 날 지운 그 날 멈췄어
damn

[pre-chorus: jimin, jin]
난 맴돌고만 있어
난 널 놓쳤어 난 널 잃었어
난 헛돌고만 있어
넌 날 지웠어 넌 날 잊었어

[chorus: jungkook, v]
한때는 태양의 세계에 속했던
노랜 멈췄어 노랜 멎었어
별의 심장엔 텁텁한 안개층뿐
넌 날 지웠어 넌 날 잊었어

[verse 3: suga]
어제와는 그리 다를 건 없네 ay
똑같은 일상 속에 딱 너만 없네 ay
분명 어제까지는 함께였는데 ay
무서울 정도로 똑같은 하루 속엔 딱 너만 없네
솔직히 말해 니가 없던 일년쯤
덤덤했지 흔히 말하는 미련도
없던 지난 날 이젠 깜빡
니 향기 따윈 기억도 안나 잠깐
근데 어디선가 맡아봤던 향순데 ay
기억이 어렴풋이 피어날 즘에 ay
저기 저기 고개를 돌려보니
환하게 웃으며 다가오는 니 옆엔 그...
(안녕?) 안녕
어떻게 지내? 나는 뭐 잘 지내
왠지 터질듯한 내 심장과는 달리
이 순간 온도는 영하 248

[pre-chorus: jin, jungkook]
난 맴돌고만 있어
난 널 놓쳤어 난 널 잃었어
난 헛돌고만 있어
넌 날 지웠어 넌 날 잊었어

[chorus: jungkook, jimin]
한때는 태양의 세계에 속했던
노랜 멈췄어 노랜 멎었어
별의 심장엔 텁텁한 안개층뿐
넌 날 지웠어 넌 날 잊었어

[bridge: jin, j-hope]
난 맴돌고만 있어
안개 너머의 여전히 미소 띤 널 지켜보지
의미도, 너도, 다 없는 불규칙 내 궤도의 현실
난 헛돌고만 있어
너에겐 기억하기 힘든 숫자와 어둠의 pluto
그래도 계속 난 너의 주위를 맴돌겠지 damn

[pre-chorus: v, jungkook]
난 맴돌고만 있어
난 널 놓쳤어 난 널 잃었어
난 헛돌고만 있어
넌 날 지웠어 넌 날 잊었어

[chorus: jungkook, jimin]
한때는 태양의 세계에 속했던
노랜 멈췄어 노랜 멎었어
별의 심장엔 텁텁한 안개층뿐
넌 날 지웠어 넌 날 잊었어

"
